127.0.0.1 - - [31/May/2020:01:54:03 +0100] "GET / HTTP/1.1" 404 962
127.0.0.1 - - [31/May/2020:02:38:45 +0100] "GET /BTS/js/dataTables.buttons.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:38:45 +0100] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:38:45 +0100] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:38:45 +0100] "GET /BTS/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:38:45 +0100] "GET /BTS/js/vfs_fonts.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:38:45 +0100] "GET /BTS/js/buttons.print.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:38:45 +0100] "GET /BTS/js/buttons.html5.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:38:45 +0100] "GET /BTS/Document/Download?file= HTTP/1.1" 500 -
127.0.0.1 - - [31/May/2020:02:38:45 +0100] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [31/May/2020:02:38:45 +0100] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [31/May/2020:02:38:46 +0100] "GET /BTS/Etudiant/List HTTP/1.1" 200 1746
127.0.0.1 - - [31/May/2020:02:38:46 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Chrysanthemum401590886846090.jpg HTTP/1.1" 200 879394
127.0.0.1 - - [31/May/2020:02:38:52 +0100] "GET /BTS/Etudiant/Details?id=1 HTTP/1.1" 200 1744
127.0.0.1 - - [31/May/2020:02:38:52 +0100] "GET /BTS/Filiere/List HTTP/1.1" 200 528
127.0.0.1 - - [31/May/2020:02:38:52 +0100] "GET /BTS/OptionBac/List HTTP/1.1" 200 222
127.0.0.1 - - [31/May/2020:02:38:52 +0100] "GET /BTS/Mention/List HTTP/1.1" 200 149
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/E.DirecteurEtudes/Etudiants HTTP/1.1" 200 145751
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/js/popper.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/js/dataTables.buttons.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/js/buttons.flash.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/js/jszip.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/js/pdfmake.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/js/buttons.html5.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/js/vfs_fonts.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/js/buttons.print.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/Document/Download?file= HTTP/1.1" 500 -
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/Etudiant/List HTTP/1.1" 200 1746
127.0.0.1 - - [31/May/2020:02:53:17 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Chrysanthemum401590886846090.jpg HTTP/1.1" 200 879394
127.0.0.1 - - [31/May/2020:02:53:50 +0100] "GET /BTS/Filiere/List HTTP/1.1" 200 528
127.0.0.1 - - [31/May/2020:02:53:50 +0100] "GET /BTS/OptionBac/List HTTP/1.1" 200 222
127.0.0.1 - - [31/May/2020:02:53:50 +0100] "GET /BTS/Mention/List HTTP/1.1" 200 149
127.0.0.1 - - [31/May/2020:02:53:50 +0100] "GET /BTS/Etudiant/Details?id=1 HTTP/1.1" 200 1744
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/E.DirecteurEtudes/Etudiants HTTP/1.1" 200 145751
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/js/popper.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/js/buttons.flash.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/js/jszip.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/js/vfs_fonts.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/js/pdfmake.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/js/buttons.print.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/js/buttons.html5.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/May/2020:02:55:20 +0100] "GET /BTS/js/dataTables.buttons.min.js HTTP/1.1" 304 -
