127.0.0.1 - - [17/May/2020:13:15:18 +0000] "GET / HTTP/1.1" 404 962
127.0.0.1 - - [17/May/2020:13:51:31 +0000] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:51:31 +0000] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:51:31 +0000] "GET /BTS/css/style.css HTTP/1.1" 200 222987
127.0.0.1 - - [17/May/2020:13:51:33 +0000] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:13:51:33 +0000] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [17/May/2020:13:51:33 +0000] "GET /BTS/Etudiant/List HTTP/1.1" 200 12
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/E.DirecteurEtudes/Etudiants.jsp HTTP/1.1" 200 79140
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/js/popper.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:55:15 +0000] "GET /BTS/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:55:16 +0000] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:13:55:16 +0000] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [17/May/2020:13:55:16 +0000] "GET /BTS/Etudiant/List HTTP/1.1" 200 12
127.0.0.1 - - [17/May/2020:13:55:17 +0000] "GET /BTS/Filiere/List HTTP/1.1" 200 528
127.0.0.1 - - [17/May/2020:13:55:17 +0000] "GET /BTS/OptionBac/List HTTP/1.1" 200 56
127.0.0.1 - - [17/May/2020:13:55:17 +0000] "GET /BTS/Mention/List HTTP/1.1" 200 95
127.0.0.1 - - [17/May/2020:13:55:54 +0000] "POST /BTS/Document/Upload HTTP/1.1" 500 1615
127.0.0.1 - - [17/May/2020:13:56:08 +0000] "POST /BTS/Document/Upload HTTP/1.1" 200 37
127.0.0.1 - - [17/May/2020:13:56:48 +0000] "POST /BTS/Document/Upload HTTP/1.1" 500 1615
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/E.DirecteurEtudes/Etudiants.jsp HTTP/1.1" 200 79167
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/js/popper.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:58:43 +0000] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:58:44 +0000] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:13:58:44 +0000] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [17/May/2020:13:58:44 +0000] "GET /BTS/Etudiant/List HTTP/1.1" 200 12
127.0.0.1 - - [17/May/2020:13:58:45 +0000] "GET /BTS/Filiere/List HTTP/1.1" 200 528
127.0.0.1 - - [17/May/2020:13:58:45 +0000] "GET /BTS/OptionBac/List HTTP/1.1" 200 56
127.0.0.1 - - [17/May/2020:13:58:45 +0000] "GET /BTS/Mention/List HTTP/1.1" 200 95
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/E.DirecteurEtudes/Etudiants.jsp HTTP/1.1" 200 79169
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/js/popper.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:13:59:31 +0000] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:13:59:32 +0000] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:13:59:32 +0000] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [17/May/2020:13:59:32 +0000] "GET /BTS/Etudiant/List HTTP/1.1" 200 12
127.0.0.1 - - [17/May/2020:13:59:33 +0000] "GET /BTS/Filiere/List HTTP/1.1" 200 528
127.0.0.1 - - [17/May/2020:13:59:33 +0000] "GET /BTS/Mention/List HTTP/1.1" 200 95
127.0.0.1 - - [17/May/2020:13:59:33 +0000] "GET /BTS/OptionBac/List HTTP/1.1" 200 56
127.0.0.1 - - [17/May/2020:14:00:26 +0000] "POST /BTS/Document/Upload HTTP/1.1" 200 36
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/E.DirecteurEtudes/Etudiants.jsp HTTP/1.1" 200 79140
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/js/popper.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:06:01 +0000] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:06:02 +0000] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:14:06:02 +0000] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [17/May/2020:14:06:02 +0000] "GET /BTS/Etudiant/List HTTP/1.1" 200 12
127.0.0.1 - - [17/May/2020:14:06:04 +0000] "GET /BTS/OptionBac/List HTTP/1.1" 200 56
127.0.0.1 - - [17/May/2020:14:06:04 +0000] "GET /BTS/Filiere/List HTTP/1.1" 200 528
127.0.0.1 - - [17/May/2020:14:06:04 +0000] "GET /BTS/Mention/List HTTP/1.1" 200 95
127.0.0.1 - - [17/May/2020:14:06:45 +0000] "POST /BTS/Etudiant/Add HTTP/1.1" 500 1688
127.0.0.1 - - [17/May/2020:14:06:45 +0000] "GET /BTS/Etudiant/List HTTP/1.1" 200 12
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/E.DirecteurEtudes/Etudiants.jsp HTTP/1.1" 200 79140
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/js/popper.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:21 +0000] "GET /BTS/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:22 +0000] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:14:12:22 +0000] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [17/May/2020:14:12:22 +0000] "GET /BTS/Etudiant/List HTTP/1.1" 200 12
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/E.DirecteurEtudes/Etudiants.jsp HTTP/1.1" 200 79140
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/js/popper.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:24 +0000] "GET /BTS/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:12:25 +0000] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:14:12:25 +0000] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [17/May/2020:14:12:25 +0000] "GET /BTS/Etudiant/List HTTP/1.1" 200 12
127.0.0.1 - - [17/May/2020:14:12:26 +0000] "GET /BTS/Filiere/List HTTP/1.1" 200 528
127.0.0.1 - - [17/May/2020:14:12:26 +0000] "GET /BTS/OptionBac/List HTTP/1.1" 200 56
127.0.0.1 - - [17/May/2020:14:12:26 +0000] "GET /BTS/Mention/List HTTP/1.1" 200 95
127.0.0.1 - - [17/May/2020:14:12:58 +0000] "POST /BTS/Document/Upload HTTP/1.1" 500 1615
127.0.0.1 - - [17/May/2020:14:14:45 +0000] "GET /BTS/E.DirecteurEtudes/Etudiants.jsp HTTP/1.1" 200 79140
127.0.0.1 - - [17/May/2020:14:14:45 +0000] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:14:45 +0000] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:14:45 +0000] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:14:45 +0000] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:14:45 +0000] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:14:45 +0000] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:14:45 +0000] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:14:14:45 +0000] "GET /BTS/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:14:45 +0000] "GET /BTS/js/popper.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:14:45 +0000] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:14:45 +0000] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:14:45 +0000] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:14:45 +0000] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:14:46 +0000] "GET /BTS/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:14:46 +0000] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [17/May/2020:14:14:46 +0000] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [17/May/2020:14:14:46 +0000] "GET /BTS/Etudiant/List HTTP/1.1" 200 12
127.0.0.1 - - [17/May/2020:14:14:49 +0000] "GET /BTS/Filiere/List HTTP/1.1" 200 528
127.0.0.1 - - [17/May/2020:14:14:49 +0000] "GET /BTS/OptionBac/List HTTP/1.1" 200 56
127.0.0.1 - - [17/May/2020:14:14:49 +0000] "GET /BTS/Mention/List HTTP/1.1" 200 95
127.0.0.1 - - [17/May/2020:14:14:58 +0000] "POST /BTS/Etudiant/Add HTTP/1.1" 500 1688
127.0.0.1 - - [17/May/2020:14:14:58 +0000] "GET /BTS/Etudiant/List HTTP/1.1" 200 12
127.0.0.1 - - [17/May/2020:14:16:27 +0000] "GET /BTS/E.DirecteurEtudes/Etudiants.jsp HTTP/1.1" 200 79172
127.0.0.1 - - [17/May/2020:14:16:27 +0000] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:16:27 +0000] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/May/2020:14:16:27 +0000] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
